"","Actual","Predicted","Profit","Signals"
"2018-09-05",183.449997,184.819217185842,0.00746372422040639,"Hold"
"2018-09-06",181.809998,185.46045805602,0.0200784340585062,"Buy"
"2018-09-07",181.110001,185.945631301094,0.026699962864522,"Buy"
"2018-09-10",181.720001,186.250868942184,0.0249332374931264,"Buy"
"2018-09-11",183.119995,186.413973914126,0.0179880897994042,"Buy"
"2018-09-12",182.580002,186.494152312519,0.0214380012577645,"Buy"
"2018-09-13",184.529999,186.483633167493,0.0105870816565351,"Buy"
"2018-09-14",183.990005,186.45351192565,0.0133893519142502,"Buy"
"2018-09-17",181.339996,186.375476172296,0.0277681718504934,"Buy"
"2018-09-18",182.839996,186.16002389784,0.0181581052858919,"Buy"
"2018-09-19",182.699997,185.884348547714,0.0174294012041698,"Buy"
"2018-09-20",184.720001,185.532236664805,0.00439711812693959,"Hold"
"2018-09-21",183.710007,185.211973337223,0.00817574590383059,"Hold"
"2018-09-24",183.889999,184.887048204041,0.00542198710893831,"Hold"
"2018-09-25",184.139999,184.57373294642,0.00235545752566002,"Hold"
"2018-09-26",184.270004,184.299746093742,0.00016140496606174,"Hold"
"2018-09-27",185.830002,184.084786782909,-0.00939146100364885,"Hold"
"2018-09-28",185.789993,183.998211502228,-0.00964412274762095,"Hold"
"2018-10-01",186.169998,184.052068748437,-0.0113763188178295,"Hold"
"2018-10-02",185.75,184.269582154261,-0.00796994802551033,"Hold"
"2018-10-03",185.949997,184.605329197529,-0.00723134081293467,"Hold"
"2018-10-04",182.380005,185.046605390539,0.0146211224774284,"Buy"
"2018-10-05",180.149994,185.375299560555,0.0290053052155808,"Buy"
"2018-10-08",179.050003,185.489046064548,0.0359622616959596,"Buy"
"2018-10-09",179.630005,185.361977897925,0.031909885533462,"Buy"
"2018-10-10",171.729996,185.039490411634,0.0775024440787527,"Buy"
"2018-10-11",169.600006,184.401184033574,0.087271093808655,"Buy"
"2018-10-12",174.320007,183.495939794485,0.0526384375058262,"Buy"
"2018-10-15",172.210007,182.490845191324,0.059699423804822,"Buy"
"2018-10-16",177.220001,181.404000140423,0.0236090684844485,"Buy"
"2018-10-17",177.289993,180.361937147144,0.0173272280920233,"Buy"
"2018-10-18",173.179993,179.399450903741,0.0359132587777701,"Buy"
"2018-10-19",173.020004,178.463767131335,0.0314632008177207,"Buy"
"2018-10-22",173.910004,177.555937744427,0.0209644854267672,"Buy"
"2018-10-23",173.270004,176.711844284204,0.0198640284223918,"Buy"
"2018-10-24",165.339996,175.927525574467,0.0640348967618636,"Buy"
"2018-10-25",171.059998,175.115272906363,0.0237067400548135,"Buy"
"2018-10-26",166.660004,174.368167127754,0.0462508276896133,"Buy"
"2018-10-29",163.229996,173.640541175459,0.0637783828375455,"Buy"
"2018-10-30",165.919998,172.902757067248,0.0420850961392142,"Buy"
"2018-10-31",169.820007,172.20506992144,0.0140446521206431,"Buy"
"2018-11-01",172.059998,171.634416007825,-0.00247345110497286,"Hold"
"2018-11-02",169.380005,171.219402742948,0.0108595919745566,"Buy"
"2018-11-05",168.960007,170.910978305524,0.0115469414340374,"Buy"
"2018-11-06",170.240005,170.680977781786,0.00259030056880917,"Hold"
"2018-11-07",175.580002,170.545816472219,-0.0286717477528071,"Hold"
"2018-11-08",174.460007,170.550986767855,-0.0224063973134273,"Hold"
"2018-11-09",171.520004,170.656927367551,-0.00503192987594283,"Hold"
"2018-11-12",166.330002,170.799708264455,0.0268725197541633,"Buy"
"2018-11-13",166.470001,170.878407771978,0.0264816888658418,"Buy"
"2018-11-14",165.199997,170.890859955462,0.0344483236005278,"Buy"
"2018-11-15",168.089996,170.820571882356,0.0162447257263055,"Buy"
"2018-11-16",167.5,170.72723096707,0.0192670505496735,"Buy"
"2018-11-19",162.059998,170.613985189907,0.0527828415122321,"Buy"
"2018-11-20",159.160004,170.373422823507,0.0704537480629037,"Buy"
"2018-11-21",160.369995,169.98899271127,0.0599800337417848,"Buy"
"2018-11-23",159.210007,169.513123669379,0.0647140017359547,"Buy"
"2018-11-26",162.889999,168.938751179774,0.0371339690398916,"Buy"
"2018-11-27",163.440002,168.350284588476,0.0300433341188773,"Buy"
"2018-11-28",168.699997,167.774305115092,-0.00548720747699948,"Hold"
"2018-11-29",168.149994,167.33101048835,-0.00487055332068702,"Hold"
"2018-11-30",169.369995,166.964350356159,-0.0142034877183568,"Hold"
"2018-12-03",172.330002,166.734602136638,-0.0324690988128819,"Hold"
"2018-12-04",165.720001,166.674235441644,0.00575811269542477,"Hold"
